tipo_credito,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,prediction,timestamp
4,1200001,6,60,Empleado,10000000,820000,178838,830.0,5,5,0.0,87251.05,64253.0,0.0,3,0,0,833333.0,Creciente,0.8547578454017639,2026-07-23 12:53:39.265281
4,2435880,12,34,Empleado,1600000,600000,169158,730.0,7,9,0.0,-2166.684,4386.0,0.0,4,0,1,916148.0,Creciente,0.8995953798294067,2026-07-23 12:53:39.265281
4,2884561,12,55,Empleado,4000000,1500000,226624,830.0,5,3,0.0,11449.664,14384.0,0.0,0,4,0,3366703.0,Creciente,0.9763827323913574,2026-07-23 12:53:39.265281
4,2118763,12,30,Independiente,4600000,200000,167471,742.0,3,7,0.0,-2365.542,6978.0,0.0,2,0,0,1778733.0,Creciente,0.7053038477897644,2026-07-23 12:53:39.265281
4,3600000,36,32,Empleado,1396232,959000,121461,775.0,6,4,0.0,9827.785,25135.0,0.0,3,0,2,1521478.0,Decreciente,0.8213505744934082,2026-07-23 12:53:39.265281
4,3387601,12,32,Empleado,5000000,450000,266145,810.0,3,6,0.0,745.008,664.0,0.0,2,0,1,2991250.0,Creciente,0.9030991196632385,2026-07-23 12:53:39.265281
4,600001,6,44,Independiente,2500000,980000,89055,869.0,4,0,0.0,72480.698,77354.0,0.0,4,0,0,908526.0,Estable,0.9665920734405518,2026-07-23 12:53:39.265281
9,1761703,5,29,Empleado,4685833,861000,286549,887.0,5,5,0.0,29481.795,34083.0,0.0,4,0,1,6425333.0,Creciente,0.9363829493522644,2026-07-23 12:53:39.265281
4,3000001,12,48,Empleado,2000000,800000,235400,807.0,0,1,0.0,0.0,,,0,0,0,,,0.7536073923110962,2026-07-23 12:53:39.265281
4,2114160,6,49,Empleado,2500000,1000000,314224,800.0,2,5,0.0,2862.356,2114.0,0.0,1,0,0,925157.0,Creciente,0.8225980997085571,2026-07-23 12:53:39.265281
4,1467482,24,63,Empleado,2000000,420000,64497,801.0,4,3,0.0,52634.6,29570.0,0.0,2,0,2,916148.0,Creciente,0.8281188011169434,2026-07-23 12:53:39.265281
9,1269002,8,34,Independiente,5000000,2000000,132296,747.0,24,9,0.0,371459.916,154323.0,0.0,5,1,14,925545.0,Creciente,0.6853649616241455,2026-07-23 12:53:39.265281
4,1449240,12,29,Empleado,2600000,700000,100642,804.0,7,6,0.0,-31204.965,62535.0,0.0,3,1,1,2675152.0,Creciente,0.9715747833251953,2026-07-23 12:53:39.265281
4,2378401,6,47,Independiente,10310000,6329000,359228,799.0,5,4,0.0,501811.131,343471.0,0.0,4,0,0,977131.0,Creciente,0.7026987671852112,2026-07-23 12:53:39.265281
4,981772,6,50,Empleado,1880000,599000,149031,708.0,9,2,0.0,2713.356,4002.0,0.0,1,0,8,,,0.8886431455612183,2026-07-23 12:53:39.265281
4,4463389,12,59,Empleado,4240000,800000,351244,883.0,4,1,0.0,199558.069,180923.0,0.0,2,0,0,,,0.8686199188232422,2026-07-23 12:53:39.265281
4,504001,6,35,Empleado,8000000,1000000,75481,735.0,7,5,0.0,36597.44,12155.0,0.0,4,1,0,7428997.0,Creciente,0.8037136793136597,2026-07-23 12:53:39.265281
4,2079566,12,64,Empleado,2500000,600000,164861,766.0,4,3,0.0,-4966.983,33789.0,0.0,4,0,0,939017.0,Creciente,0.9696910381317139,2026-07-23 12:53:39.265281
9,821209,5,66,Independiente,3500000,1800000,133225,774.0,5,2,0.0,3399.925,6355.0,0.0,2,0,3,,,0.9311966896057129,2026-07-23 12:53:39.265281
4,566401,12,62,Independiente,1000000,500000,44577,771.0,4,2,0.0,106.222,173.0,0.0,0,0,4,,,0.8849844932556152,2026-07-23 12:53:39.265281
4,2328482,10,55,Empleado,3400000,1000000,215468,854.0,7,2,0.0,99210.96,49680.0,0.0,4,0,1,,,0.9878507256507874,2026-07-23 12:53:39.265281
4,2639880,12,44,Empleado,7000000,2800000,207658,739.0,2,5,0.0,3330.32,3130.0,0.0,1,0,0,931394.0,Creciente,0.8780668377876282,2026-07-23 12:53:39.265281
4,6801600,8,35,Independiente,5000000,1500000,768744,807.0,4,3,0.0,-1850.52,15421.0,0.0,4,0,0,302842.0,Estable,0.6504079699516296,2026-07-23 12:53:39.265281
4,2176680,12,40,Empleado,1600000,800000,170797,806.0,6,10,0.0,-1740.141,12519.0,0.0,4,0,0,1814161.0,Decreciente,0.9789513945579529,2026-07-23 12:53:39.265281
4,2079001,12,59,Empleado,2640000,326000,170948,759.0,3,2,0.0,529.254,486.0,0.0,0,0,2,,,0.9172313213348389,2026-07-23 12:53:39.265281
4,6927600,18,41,Empleado,7000000,0,384394,740.0,2,5,0.0,-546.096,1101.0,0.0,1,0,1,1052777.0,Creciente,0.15750937163829803,2026-07-23 12:53:39.265281
4,1869600,6,49,Independiente,1970000,1316000,283328,808.0,3,2,0.0,-16016.188,37421.0,0.0,0,0,2,66667.0,Estable,0.6725041270256042,2026-07-23 12:53:39.265281
4,4524001,8,60,Independiente,20000000,1500000,519028,817.0,2,3,0.0,890.52,1086.0,0.0,1,0,0,,,0.6334659457206726,2026-07-23 12:53:39.265281
4,2021762,12,37,Empleado,2500000,800000,140400,764.0,5,5,0.0,321281.024,35731.0,0.0,4,0,0,2829329.0,Creciente,0.9753772020339966,2026-07-23 12:53:39.265281
4,1836840,12,60,Independiente,3000000,450000,127558,807.0,3,2,0.0,-85.705,305.0,0.0,2,0,1,,,0.936668872833252,2026-07-23 12:53:39.265281
10,1454762,6,39,Empleado,1520000,500000,217146,760.0,1,8,0.0,1337.938,842.0,0.0,0,0,1,1820770.0,Creciente,0.8112325072288513,2026-07-23 12:53:39.265281
9,4190020,10,39,Empleado,10000000,6000000,355378,810.0,8,8,0.0,35233.0,128120.0,0.0,6,0,0,6086475.0,Creciente,0.8265531659126282,2026-07-23 12:53:39.265281
4,1394282,12,49,Empleado,3750000,1200000,109722,818.0,8,11,0.0,129483.531,197083.0,0.0,6,0,2,3359657.0,Creciente,0.8347764611244202,2026-07-23 12:53:39.265281
10,5420761,24,52,Independiente,3500000,500000,236945,745.0,13,8,0.0,35452.785,15815.0,0.0,5,1,4,,,0.3648047149181366,2026-07-23 12:53:39.265281
4,2645762,10,42,Empleado,1500000,300000,244170,839.0,0,0,0.0,0.0,,,0,0,0,1172243.0,Creciente,0.7184146642684937,2026-07-23 12:53:39.265281
9,1269001,2,40,Independiente,5000000,2000000,500798,791.0,2,2,0.0,997.31,1810.0,0.0,1,0,1,954500.0,Creciente,0.9528346657752991,2026-07-23 12:53:39.265281
4,1782960,12,38,Empleado,1900000,800000,123817,799.0,5,4,0.0,139.755,605.0,0.0,1,0,3,761736.0,Creciente,0.9448312520980835,2026-07-23 12:53:39.265281
4,2874600,20,69,Empleado,1000000,200000,146194,776.0,8,3,0.0,5684.404,22468.0,0.0,1,1,6,762998.0,Creciente,0.7115771770477295,2026-07-23 12:53:39.265281
4,2375521,10,23,Empleado,1200000,300000,220054,769.0,0,2,0.0,0.0,,,0,0,0,,,0.746078610420227,2026-07-23 12:53:39.265281
9,2712337,11,49,Independiente,5000000,3000000,215861,859.0,14,5,0.0,-15558.432,150219.0,0.0,10,1,0,916841.0,Creciente,0.9755021333694458,2026-07-23 12:53:39.265281
4,2672402,12,42,Independiente,6000000,2000000,209955,798.0,6,1,0.0,53163.396,29601.0,0.0,4,0,0,,,0.8781276941299438,2026-07-23 12:53:39.265281
9,1489775,9,63,Empleado,3300000,1000000,139265,860.0,3,2,0.0,0.0,0.0,0.0,2,0,0,923771.0,Creciente,0.9588679075241089,2026-07-23 12:53:39.265281
4,753026,6,44,Empleado,2840000,446000,113735,849.0,4,4,0.0,9961.3,6100.0,0.0,0,3,1,969509.0,Creciente,0.9870229959487915,2026-07-23 12:53:39.265281
4,2664001,12,37,Empleado,3178000,1004000,226379,721.0,11,1,0.0,26841.468,20521.0,0.0,6,2,2,4272656.0,Decreciente,0.948648989200592,2026-07-23 12:53:39.265281
4,744000,6,30,Independiente,2800000,0,111054,740.0,2,3,0.0,256.76,1048.0,0.0,1,0,1,941789.0,Creciente,0.91465824842453,2026-07-23 12:53:39.265281
4,3087002,12,51,Independiente,3500000,1500000,242528,846.0,6,6,0.0,50087.505,25805.0,0.0,4,0,2,1569526.0,Creciente,0.9669097065925598,2026-07-23 12:53:39.265281
4,935882,6,30,Empleado,1409000,160000,140867,764.0,2,2,0.0,490.5,250.0,0.0,0,0,2,1409000.0,Estable,0.912568986415863,2026-07-23 12:53:39.265281
4,1747441,6,46,Empleado,4000000,1500000,259355,827.0,5,1,0.0,27.808,22.0,0.0,4,0,1,,,0.9705727696418762,2026-07-23 12:53:39.265281
4,1631882,6,38,Independiente,1800000,600000,226650,771.0,3,2,0.0,107076.111,48771.0,0.0,2,0,0,1092632.0,Decreciente,0.9201602935791016,2026-07-23 12:53:39.265281
4,1698840,12,62,Empleado,1000000,0,133689,810.0,6,4,0.0,-267.547,1033.0,0.0,1,0,5,939017.0,Creciente,0.9628883004188538,2026-07-23 12:53:39.265281
4,6624001,6,42,Empleado,12392000,8788000,997035,794.0,11,4,0.0,509989.26,689703.0,0.0,3,3,1,908526.0,Creciente,0.8476036787033081,2026-07-23 12:53:39.265281
9,1247157,9,51,Empleado,3500000,2000000,116864,806.0,6,2,0.0,-3913.504,34942.0,0.0,3,0,1,941789.0,Creciente,0.9795045256614685,2026-07-23 12:53:39.265281
4,1707120,6,54,Empleado,7000000,2500000,253784,789.0,6,3,0.0,9541.998,24854.0,0.0,4,0,0,939017.0,Creciente,0.8334808349609375,2026-07-23 12:53:39.265281
4,1652161,6,43,Independiente,3000000,1500000,245558,764.0,2,0,0.0,0.0,0.0,0.0,0,0,0,958333.0,Creciente,0.8906341791152954,2026-07-23 12:53:39.265281
4,2811961,12,65,Empleado,1200000,400000,220370,825.0,6,5,0.0,27954.174,28583.0,0.0,3,0,1,984901.0,Creciente,0.9789890646934509,2026-07-23 12:53:39.265281
4,4270560,36,39,Empleado,11588000,5055000,157015,774.0,9,5,0.0,29673.667,130721.0,0.0,9,0,0,11004988.0,Creciente,0.9484736323356628,2026-07-23 12:53:39.265281
4,1200002,6,68,Empleado,4000000,2500000,178476,766.0,4,3,0.0,11581.758,7506.0,0.0,1,0,0,,,0.9396998882293701,2026-07-23 12:53:39.265281
4,2373601,12,46,Empleado,5000000,1500000,185861,866.0,2,0,0.0,21.489,39.0,0.0,0,0,0,1526800.0,Estable,0.9490996599197388,2026-07-23 12:53:39.265281
4,2836198,18,26,Empleado,3000000,1100000,156682,730.0,8,10,0.0,11549.888,6496.0,0.0,2,0,2,1774531.0,Creciente,0.8627566695213318,2026-07-23 12:53:39.265281
4,2358001,6,35,Empleado,4150000,953000,356602,782.0,6,3,0.0,22178.98,15619.0,0.0,1,0,4,1288484.0,Creciente,0.8754293918609619,2026-07-23 12:53:39.265281
4,1108800,6,37,Independiente,3000000,900000,165247,820.0,2,3,0.0,0.0,0.0,0.0,1,0,1,870265.0,Creciente,0.7185031771659851,2026-07-23 12:53:39.265281
4,5827560,36,37,Empleado,13374000,6024000,218481,776.0,8,5,0.0,13711.764,311631.0,0.0,5,0,2,,,0.8917114734649658,2026-07-23 12:53:39.265281
4,1200002,12,60,Empleado,2400000,800000,83333,816.0,1,6,0.0,0.0,0.0,0.0,0,0,0,3399309.0,Decreciente,0.8825061917304993,2026-07-23 12:53:39.265281
9,936480,5,63,Independiente,5000000,2000000,152146,821.0,10,5,0.0,-17278.416,44532.0,0.0,4,0,2,,,0.9576960206031799,2026-07-23 12:53:39.265281
4,2293202,12,43,Empleado,4673700,1000000,180014,854.0,4,4,0.0,7024.77,4005.0,0.0,2,0,0,2702222.0,Creciente,0.9367433786392212,2026-07-23 12:53:39.265281
4,2267880,12,61,Independiente,3000000,500000,178470,781.0,2,2,0.0,-694.353,4367.0,0.0,1,0,1,939017.0,Creciente,0.9417260885238647,2026-07-23 12:53:39.265281
4,2976000,18,51,Empleado,4000000,1000000,164550,835.0,3,0,0.0,655.122,1443.0,0.0,0,0,3,,,0.9852698445320129,2026-07-23 12:53:39.265281
9,3432699,10,38,Empleado,3000000,2000000,291451,860.0,10,4,0.0,14959.476,8004.0,0.0,5,0,2,1000000.0,Estable,0.9322614669799805,2026-07-23 12:53:39.265281
4,1186020,12,63,Independiente,1000000,300000,92885,820.0,2,1,0.0,3591.36,8256.0,0.0,0,0,2,,,0.9064860343933105,2026-07-23 12:53:39.265281
9,767426,9,36,Empleado,3000000,1000000,71568,804.0,10,11,0.0,314975.5,179986.0,0.0,7,0,2,3673296.0,Decreciente,0.7687491774559021,2026-07-23 12:53:39.265281
9,1411797,11,41,Empleado,6500000,2500000,111226,850.0,7,5,0.0,95329.398,87378.0,0.0,6,0,1,9119911.0,Creciente,0.9733020663261414,2026-07-23 12:53:39.265281
4,1534021,6,53,Independiente,2090000,0,230921,782.0,1,1,0.0,0.0,0.0,0.0,0,0,0,,,0.8116101622581482,2026-07-23 12:53:39.265281
4,6614401,12,38,Independiente,2000000,1000000,520302,787.0,6,3,0.0,32495.424,26592.0,0.0,2,0,0,,,0.5729984045028687,2026-07-23 12:53:39.265281
9,2384441,10,32,Empleado,4500000,1800000,202768,801.0,3,2,0.0,4865.4,3672.0,0.0,2,0,0,933473.0,Creciente,0.9820467233657837,2026-07-23 12:53:39.265281
9,2518316,10,47,Empleado,1800000,800000,213816,814.0,5,3,0.0,3569.339,5939.0,0.0,3,0,1,2144874.0,Creciente,0.9666057825088501,2026-07-23 12:53:39.265281
4,2195882,12,49,Empleado,1400000,500000,152492,853.0,1,5,0.0,9323.323,4889.0,0.0,1,0,0,1273094.0,Decreciente,0.8451820015907288,2026-07-23 12:53:39.265281
4,3900000,12,38,Independiente,8400000,3000000,306782,793.0,8,5,0.0,1740.544,33472.0,0.0,4,0,0,1363975.0,Decreciente,0.3009127676486969,2026-07-23 12:53:39.265281
9,2001478,9,37,Independiente,2500000,1300000,189586,783.0,3,2,0.0,5171.192,34021.0,0.0,2,0,0,366667.0,Decreciente,0.6695716381072998,2026-07-23 12:53:39.265281
4,1997682,6,45,Independiente,4000000,1600000,297718,764.0,3,5,0.0,54969.488,40688.0,0.0,1,1,1,,,0.7553716897964478,2026-07-23 12:53:39.265281
4,3014400,6,59,Independiente,3500000,800000,451448,867.0,4,3,0.0,10540.338,44474.0,0.0,3,1,0,585494.0,Creciente,0.8617445826530457,2026-07-23 12:53:39.265281
4,2970601,6,53,Empleado,3000000,972000,444928,861.0,3,4,0.0,-20047.68,25538.0,0.0,2,0,1,3000000.0,Estable,0.9367249608039856,2026-07-23 12:53:39.265281
4,684601,12,48,Independiente,3800000,1150000,53718,809.0,1,5,0.0,53699.515,48161.0,0.0,1,0,0,726821.0,Decreciente,0.7831875085830688,2026-07-23 12:53:39.265281
4,8400001,24,60,Empleado,4000000,800000,368905,888.0,5,7,0.0,38899.692,34794.0,0.0,4,0,0,1025010.0,Creciente,0.9309213757514954,2026-07-23 12:53:39.265281
4,1392001,6,20,Independiente,5000000,2000000,206891,775.0,2,3,0.0,741.125,847.0,0.0,1,0,0,1106666.0,Decreciente,0.4829314351081848,2026-07-23 12:53:39.265281
4,6000002,12,43,Independiente,7000000,1300000,474251,859.0,5,5,0.0,0.0,0.0,0.0,2,0,0,939155.0,Creciente,0.667117714881897,2026-07-23 12:53:39.265281
9,1528746,11,34,Empleado,3100000,1500000,118940,763.0,3,0,0.0,51605.4,4748.0,0.0,0,2,0,1422698.0,Creciente,0.9841449856758118,2026-07-23 12:53:39.265281
9,793065,4,24,Empleado,2000000,0,161738,742.0,2,10,0.0,13060.0,20000.0,0.0,1,0,0,4031256.0,Decreciente,0.9063887596130371,2026-07-23 12:53:39.265281
9,878881,2,36,Empleado,5000000,2000000,346434,682.0,5,1,0.0,66431.355,67443.0,,2,0,2,,,0.9380203485488892,2026-07-23 12:53:39.265281
9,863938,8,69,Independiente,1500000,600000,90145,807.0,0,0,0.0,0.0,,,0,0,0,,,0.22050067782402039,2026-07-23 12:53:39.265281
4,3523474,36,35,Empleado,2500000,400000,114298,782.0,6,2,0.0,-296.0,8000.0,0.0,1,0,1,1331630.0,Creciente,0.22048789262771606,2026-07-23 12:53:39.265281
9,964019,4,33,Independiente,2000000,700000,193865,765.0,3,2,0.0,2340.52,16718.0,0.0,2,0,1,,,0.7917282581329346,2026-07-23 12:53:39.265281
4,1749520,18,48,Empleado,2035000,1000000,97691,881.0,2,2,0.0,48049.576,24292.0,0.0,1,1,0,2151930.0,Creciente,0.9801037311553955,2026-07-23 12:53:39.265281
4,622213,6,46,Empleado,1730000,739000,95399,731.0,10,6,0.0,-325.248,3696.0,0.0,0,0,10,,,0.868724524974823,2026-07-23 12:53:39.265281
4,8640000,24,30,Independiente,10000000,800000,300000,802.0,8,5,0.0,-14316.5,30140.0,0.0,4,1,0,2003188.0,Creciente,0.8553242683410645,2026-07-23 12:53:39.265281
4,4152000,6,31,Independiente,15000000,6000000,618781,791.0,7,2,0.0,-9482.715,19157.0,0.0,2,0,4,2447600.0,Creciente,0.8112930059432983,2026-07-23 12:53:39.265281
4,3960002,36,40,Independiente,2633000,72000,156864,852.0,4,0,0.0,0.0,0.0,0.0,1,1,1,,,0.6752467751502991,2026-07-23 12:53:39.265281
4,4654800,18,26,Empleado,1419429,361000,269081,747.0,2,2,0.0,-292.388,4364.0,0.0,0,1,1,1409008.0,Decreciente,0.7437577843666077,2026-07-23 12:53:39.265281
9,2457109,10,32,Independiente,2700000,1080000,209276,763.0,7,10,0.0,21483.0,31500.0,0.0,2,0,3,950105.0,Creciente,0.7542791366577148,2026-07-23 12:53:39.265281
4,1646400,12,30,Empleado,1809000,0,137200,768.0,1,11,0.0,-3.008,32.0,0.0,0,0,0,2226810.0,Creciente,0.7380878329277039,2026-07-23 12:53:39.265281
4,1542840,6,41,Independiente,2000000,700000,228997,707.0,9,5,0.0,-6717.516,15198.0,0.0,6,0,2,1599000.0,Estable,0.8785321712493896,2026-07-23 12:53:39.265281
4,6000001,6,50,Empleado,5500000,2500000,889920,813.0,3,5,0.0,118550.949,99539.0,0.0,1,0,1,5914692.0,Decreciente,0.9219847321510315,2026-07-23 12:53:39.265281
9,4100146,10,56,Independiente,1879000,197000,367568,801.0,1,3,0.0,149.326,379.0,0.0,0,0,1,,,0.547959566116333,2026-07-23 12:53:39.265281
9,5205879,9,32,Independiente,6000000,4000000,487348,881.0,6,1,0.0,10124.244,14422.0,0.0,4,0,1,3069513.0,Decreciente,0.7262846231460571,2026-07-23 12:53:39.265281
4,1724582,8,42,Empleado,2500000,900000,195340,735.0,10,8,0.0,119897.76,72286.0,0.0,4,0,1,,,0.725470781326294,2026-07-23 12:53:39.265281
4,8640001,24,41,Empleado,1800000,0,300000,839.0,6,5,0.0,36569.331,32163.0,0.0,4,0,2,2200938.0,Creciente,0.9256356954574585,2026-07-23 12:53:39.265281
4,2971201,6,36,Empleado,3000000,1200000,443499,893.0,2,5,0.0,4255.745,3653.0,0.0,1,0,0,918755.0,Creciente,0.9227215051651001,2026-07-23 12:53:39.265281
4,433440,6,33,Empleado,1400000,490000,64418,768.0,3,8,0.0,16.893,1877.0,0.0,2,0,1,1533965.0,Creciente,0.7361566424369812,2026-07-23 12:53:39.265281
4,840001,6,27,Empleado,2500000,800000,125802,711.0,9,6,0.0,15029.63,11473.0,0.0,2,0,6,1805000.0,Creciente,0.9228430390357971,2026-07-23 12:53:39.265281
4,3059881,8,48,Empleado,5000000,3000000,347760,882.0,5,4,0.0,270869.44,21740.0,0.0,4,0,0,8142500.0,Decreciente,0.9804226756095886,2026-07-23 12:53:39.265281
4,2250000,6,22,Independiente,3500000,1500000,333576,839.0,2,5,0.0,-2215.808,4946.0,0.0,2,0,0,,,0.8047306537628174,2026-07-23 12:53:39.265281
4,3939841,12,38,Empleado,7000000,2000000,308555,852.0,5,4,0.0,13062.83,17534.0,0.0,4,0,0,1212441.0,Creciente,0.6916530728340149,2026-07-23 12:53:39.265281
9,1260242,8,52,Empleado,4000000,1800000,131382,783.0,8,6,0.0,21776.85,14150.0,0.0,4,0,2,843808.0,Creciente,0.4045434296131134,2026-07-23 12:53:39.265281
9,2454661,9,37,Independiente,6000000,2000000,229793,782.0,15,4,0.0,138653.008,226928.0,0.0,10,0,1,1787257.0,24702,0.750332772731781,2026-07-23 12:53:39.265281
4,1052280,12,24,Empleado,1200000,300000,82665,734.0,4,3,0.0,126.444,3084.0,0.0,2,0,1,872309.0,Creciente,0.7948184609413147,2026-07-23 12:53:39.265281
4,599760,12,57,Independiente,1500000,400000,41650,765.0,5,5,0.0,15.015,429.0,0.0,0,0,4,916148.0,Creciente,0.24645626544952393,2026-07-23 12:53:39.265281
4,3272640,12,35,Empleado,6080770,1851000,261018,763.0,4,5,0.0,3768.536,24793.0,0.0,3,0,0,6080770.0,Creciente,0.8758008480072021,2026-07-23 12:53:39.265281
4,2019601,6,67,Independiente,3000000,800000,299966,865.0,6,3,0.0,2838.144,3112.0,0.0,3,0,1,1238358.0,Decreciente,0.9572480916976929,2026-07-23 12:53:39.265281
9,4820640,9,122,Empleado,5680147,18704,449775,0.0,0,0,,0.0,,,0,0,0,,,0.7334141731262207,2026-07-23 12:53:39.265281
9,5167543,10,41,Independiente,3000000,1000000,438287,856.0,5,3,0.0,48950.31,29103.0,0.0,4,0,0,908526.0,Estable,0.8310015201568604,2026-07-23 12:53:39.265281
4,3585961,12,31,Empleado,3375000,0,299805,767.0,4,7,0.0,360.528,296.0,0.0,3,0,0,2340752.0,Creciente,0.6468732953071594,2026-07-23 12:53:39.265281
4,1313760,12,27,Empleado,2000000,300000,91233,758.0,2,3,0.0,-409.85,0.0,0.0,0,0,1,1661175.0,Creciente,0.5536519289016724,2026-07-23 12:53:39.265281
4,4532400,36,61,Empleado,2204000,56000,171015,804.0,1,5,0.0,-1002.804,4708.0,0.0,0,0,1,1355281.0,Creciente,0.2594870328903198,2026-07-23 12:53:39.265281
4,838800,12,29,Empleado,1000000,500000,65982,792.0,4,3,0.0,-13753.2,43800.0,0.0,3,0,0,1000000.0,Estable,0.9694250226020813,2026-07-23 12:53:39.265281
4,1234020,6,39,Empleado,2500000,700000,183286,798.0,7,1,0.0,-2197.76,6464.0,0.0,1,0,3,1689175.0,Creciente,0.9606812596321106,2026-07-23 12:53:39.265281
4,2400001,20,31,Empleado,2500000,600000,121740,743.0,7,7,0.0,57163.448,38468.0,0.0,3,1,1,2550751.0,Creciente,0.8688311576843262,2026-07-23 12:53:39.265281
9,1993095,5,40,Empleado,4000000,3000000,323810,725.0,4,4,0.0,16395.21,31590.0,0.0,4,0,0,5111158.0,Creciente,0.8502976298332214,2026-07-23 12:53:39.265281
4,1247460,6,66,Independiente,3000000,1000000,184961,871.0,2,5,0.0,0.0,0.0,0.0,2,0,0,908526.0,Creciente,0.7613648772239685,2026-07-23 12:53:39.265281
4,2138400,12,30,Empleado,3000000,300000,167472,778.0,5,3,0.0,426.666,9078.0,0.0,3,0,0,,,0.7258398532867432,2026-07-23 12:53:39.265281
4,876001,6,33,Empleado,1300000,200000,131683,758.0,2,3,0.0,0.0,0.0,0.0,1,0,0,1143610.0,Creciente,0.9470771551132202,2026-07-23 12:53:39.265281
4,3861361,12,42,Empleado,4700000,450000,268150,821.0,5,3,0.0,14873.39,20045.0,0.0,4,0,0,908526.0,Estable,0.8822848200798035,2026-07-23 12:53:39.265281
4,1617841,24,67,Empleado,1750000,153000,78325,783.0,2,2,0.0,8959.374,7866.0,0.0,1,0,1,992377.0,Creciente,0.8165100812911987,2026-07-23 12:53:39.265281
4,2228881,12,39,Empleado,2000000,127000,179432,851.0,3,5,0.0,0.0,0.0,0.0,1,0,0,2000000.0,Estable,0.9455022215843201,2026-07-23 12:53:39.265281
4,840001,6,63,Independiente,1500000,100000,124535,819.0,1,1,0.0,595.296,416.0,0.0,1,0,0,,,0.7451104521751404,2026-07-23 12:53:39.265281
4,1234202,8,24,Empleado,2200000,800000,140106,743.0,5,3,0.0,54819.714,22934.0,0.0,0,2,1,2051363.0,Creciente,0.8786775469779968,2026-07-23 12:53:39.265281
9,1596027,11,40,Empleado,3100000,1500000,124672,757.0,1,2,0.0,3041.202,3909.0,0.0,1,0,0,941789.0,Creciente,0.9754964113235474,2026-07-23 12:53:39.265281
4,6416880,12,39,Empleado,6000000,3000000,445617,753.0,7,3,0.0,7803.376,10108.0,0.0,2,0,5,1083771.0,Creciente,0.5807065963745117,2026-07-23 12:53:39.265281
4,1036802,6,53,Empleado,3200000,1500000,153606,853.0,2,3,0.0,0.0,0.0,0.0,1,0,1,,,0.8781034350395203,2026-07-23 12:53:39.265281
4,2849281,12,45,Independiente,3000000,1100000,223146,850.0,5,1,0.0,51801.366,35974.0,0.0,3,0,1,908526.0,Estable,0.9915709495544434,2026-07-23 12:53:39.265281
4,2492400,12,21,Empleado,1500000,700000,195163,774.0,1,0,0.0,0.0,0.0,0.0,0,0,0,,,0.9246664047241211,2026-07-23 12:53:39.265281
4,1776001,6,52,Empleado,7000000,3000000,265111,803.0,13,3,0.0,241350.961,227047.0,0.0,8,0,1,7339108.0,Creciente,0.6819037199020386,2026-07-23 12:53:39.265281
9,1820315,8,54,Independiente,3600000,2000000,189771,754.0,6,3,0.0,-2090.672,12748.0,0.0,1,1,2,,,0.8438459038734436,2026-07-23 12:53:39.265281
4,1047241,6,34,Empleado,6000000,1000000,155544,833.0,2,0,0.0,1332.396,702.0,0.0,0,0,1,4750000.0,Creciente,0.9647254347801208,2026-07-23 12:53:39.265281
4,1670280,12,43,Empleado,1450000,300000,131456,792.0,2,1,0.0,182.782,1549.0,0.0,1,0,1,1431066.0,Creciente,0.956706702709198,2026-07-23 12:53:39.265281
4,3345588,12,38,Empleado,1800000,900000,232333,779.0,6,3,0.0,-432.208,2070.0,0.0,1,0,4,1590000.0,Decreciente,0.9723018407821655,2026-07-23 12:53:39.265281
4,838800,6,23,Empleado,1500000,500000,124698,780.0,3,2,0.0,122.878,938.0,0.0,0,1,0,1000000.0,Creciente,0.8688458204269409,2026-07-23 12:53:39.265281
9,2790413,11,20,Independiente,1000000,500000,217349,739.0,0,2,0.0,0.0,,,0,0,0,,,0.8087605834007263,2026-07-23 12:53:39.265281
4,2492400,6,53,Empleado,3900000,1000000,370673,774.0,1,5,0.0,-43.578,4842.0,0.0,1,0,0,1424411.0,Creciente,0.8423420190811157,2026-07-23 12:53:39.265281
4,1175858,6,59,Empleado,1800000,300000,174885,815.0,4,2,0.0,5635.197,3051.0,0.0,1,0,1,,,0.9268889427185059,2026-07-23 12:53:39.265281
4,5436000,36,52,Empleado,1800000,420000,175764,782.0,4,4,0.0,-4370.828,14191.0,0.0,1,0,2,1381026.0,Estable,0.39170950651168823,2026-07-23 12:53:55.663041
9,2672317,10,61,Independiente,3000000,1500000,226297,909.0,5,2,0.0,60690.63,54166.0,0.0,0,1,3,,,0.9706290364265442,2026-07-23 12:53:55.663041
