tipo_credito,fecha_prestamo,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo
4,22/02/2025 15:41,1244428,12,65,Empleado,1500000,500000,98060,5.474216,739.0,22,10,0.0,53951.421,31569.0,0.0,9,0,13,923771,Creciente,0
4,11/04/2025 11:37,1618440,10,64,Empleado,2000000,200000,150933,95.227787,792.0,8,4,0.0,50538.24,94792.0,0.0,4,2,1,2640473,Creciente,1
9,22/01/2025 16:00,1274865,10,59,Independiente,3000000,1600000,108128,95.227787,752,4,0,0,32568.485,24995,,1,0,3,,,1
4,27/12/2024 16:41,1440000,6,57,Independiente,2000000,500000,213587,95.227787,799.0,6,6,0.0,-90.321,231.0,0.0,2,0,2,,,1
4,11/01/2025 12:28,920400,6,55,Empleado,3000000,2000000,136829,95.227787,721.0,9,6,0.0,343.992,1303.0,0.0,2,0,3,908526,Estable,1
9,12/06/2025 08:45,759125,3,54,Independiente,2000000,1000000,203805,95.227787,867.0,3,2,0.0,-8.1,108.0,0.0,2,0,0,,,1
9,21/02/2026 19:07,2764058,9,55,Independiente,10400000,51514000,271531,95.227787,878.0,7,2,0.0,219291.904,128768.0,0.0,2,3,0,,,1
4,6/12/2024 12:22,900001,12,48,Empleado,2400000,1000000,70649,95.227787,750.0,4,4,0.0,7496.005,9335.0,0.0,0,1,3,1687655,Decreciente,1
4,14/02/2025 11:09,1428001,12,64,Empleado,4000000,500000,112515,95.227787,742.0,7,12,0.0,96694.965,73775.0,0.0,3,0,3,,,1
10,1/10/2025 10:44,1815601,6,65,Empleado,2686000,375000,275157,95.227787,849.0,4,2,0.0,28676.22,15444.0,0.0,2,1,0,986667,Creciente,1
4,18/01/2025 10:21,1467482,24,63,Empleado,2000000,420000,64497,95.227787,801.0,4,3,0.0,52634.6,29570.0,0.0,2,0,2,916148,Creciente,1
4,10/04/2025 12:48,1274161,10,65,Independiente,2500000,200000,117897,95.227787,817.0,1,2,0.0,2607.399,2529.0,0.0,0,0,1,939017,Creciente,1
9,23/05/2025 08:33,1731524,11,64,Empleado,3000000,2000000,136726,95.227787,854.0,9,3,0.0,87471.995,87670.0,0.0,8,0,0,2185573,Creciente,1
4,27/03/2025 10:48,3477756,12,63,Empleado,9000000,4000000,273228,95.227787,753.0,11,4,0.0,-27927.872,102676.0,0.0,7,0,2,14129345,Creciente,1
9,27/12/2024 15:07,1657455,10,64,Empleado,1000000,450000,140578,95.227787,715,1,0,0,2591.492,4729,,1,0,0,,,1
4,29/03/2025 17:30,1814400,12,67,Independiente,1500000,0,143839,95.227787,798.0,11,5,0.0,3933.376,11992.0,0.0,2,0,5,,,1
4,9/04/2025 15:47,533521,6,66,Empleado,2500000,1000000,79239,95.227787,797.0,1,1,0.0,0,0.0,0.0,0,0,0,,,1
4,25/07/2025 10:06,3083880,6,66,Empleado,4335315,1023000,464683,95.227787,832.0,5,5,0.0,17147.097,37521.0,0.0,3,0,1,4251431,Creciente,1
4,22/01/2025 13:46,1186020,12,63,Independiente,1000000,300000,92885,95.227787,820.0,2,1,0.0,3591.36,8256.0,0.0,0,0,2,,,1
4,24/04/2025 16:58,964801,6,63,Independiente,4000000,1200000,144012,95.227787,747.0,7,8,0.0,23227.947,29040.0,0.0,2,2,1,,,1
4,29/03/2025 10:23,1234200,8,62,Independiente,1200000,300000,140106,95.227787,785.0,8,4,0.0,500.688,2318.0,0.0,0,0,7,,,1
10,25/08/2025 11:22,1650205,6,66,Empleado,1588000,34000,248411,95.227787,806.0,0,2,0.0,0,,,0,0,0,966736,Creciente,1
9,19/07/2025 15:07,2224576,9,64,Independiente,2000000,1000000,208951,95.227787,846.0,0,3,0.0,0,,,0,0,0,,,1
9,31/05/2025 11:12,3670807,9,62,Independiente,2700000,1200000,343971,47.613894,743.0,13,6,0.0,203493.576,99320.0,0.0,5,1,6,1200956,Creciente,0
9,16/02/2025 17:12,3713196,11,61,Empleado,3000000,0,314376,95.227787,888.0,3,4,0.0,1347.043,70897.0,0.0,2,0,0,923771,Creciente,1
4,6/02/2025 12:40,1615082,12,63,Independiente,2500000,1000000,126888,95.227787,844.0,8,3,0.0,21787.596,12044.0,0.0,4,0,4,,,1
4,4/04/2025 13:02,1740001,10,61,Empleado,1300000,300000,161846,95.227787,772.0,8,2,0.0,2021.24,1690.0,0.0,3,0,5,,,1
10,29/11/2024 16:35,1152001,12,61,Independiente,1200000,0,90221,95.227787,872.0,8,2,0.0,5381.232,4737.0,0.0,1,0,6,,,1
4,20/02/2025 12:24,648000,12,60,Independiente,1500000,200000,51057,95.227787,825.0,6,5,0.0,-1190.28,3270.0,0.0,2,0,4,,,1
4,28/02/2025 16:55,2644802,36,60,Empleado,1500000,670000,86469,95.227787,795.0,7,3,0.0,110948.904,52394.0,0.0,4,1,0,1512337,Creciente,1
4,28/08/2025 13:34,937200,18,61,Empleado,6460000,1857000,54891,95.227787,845.0,4,12,0.0,19488.406,97508.0,0.0,1,2,1,3262573,Creciente,1
4,23/02/2025 17:38,1389025,12,60,Empleado,1100000,300000,108992,95.227787,844.0,4,2,0.0,1133.832,1191.0,0.0,4,0,0,923771,Creciente,1
9,4/09/2025 09:42,1428768,10,60,Empleado,4660000,0,122905,95.227787,888.0,5,3,0.0,309.408,264.0,0.0,3,0,0,4128152,Creciente,1
4,25/03/2025 17:42,8400001,24,60,Empleado,4000000,800000,368905,95.227787,888.0,5,7,0.0,38899.692,34794.0,0.0,4,0,0,1025010,Creciente,1
9,17/05/2025 17:30,3215746,9,59,Empleado,3200000,1700000,301330,95.227787,770.0,16,4,0.0,155171.775,111075.0,0.0,10,0,1,,,1
4,5/07/2025 18:29,3600001,24,61,Independiente,2000000,500000,165509,95.227787,849.0,9,7,0.0,6815.682,11247.0,0.0,5,0,2,,,1
4,22/02/2025 17:55,1580261,6,58,Independiente,1000000,300000,235098,20.261295,784.0,8,1,0.0,35865.718,28042.0,0.0,5,0,3,,,0
4,29/03/2025 10:07,2400001,8,58,Independiente,6000000,2400000,272667,95.227787,739.0,6,5,0.0,19983.213,15775.0,0.0,0,2,4,,,1
4,23/02/2025 16:21,828663,8,58,Empleado,2000000,400000,94064,95.227787,772.0,7,4,0.0,33198.27,19586.0,0.0,3,0,4,1290483,Creciente,1
4,26/11/2024 16:00,932402,6,58,Empleado,1200000,250000,138294,95.227787,852.0,2,0,0.0,11376.723,6029.0,0.0,1,1,0,905965,Creciente,1
9,7/02/2025 10:38,3586639,9,59,Independiente,3200000,1200000,334961,95.227787,840.0,11,4,0.0,1154.655,42765.0,0.0,4,0,3,916148,Creciente,1
4,25/04/2025 11:46,845643,8,58,Independiente,1800000,300000,96116,95.227787,810.0,5,3,0.0,5101.992,3438.0,0.0,3,0,1,,,1
4,15/07/2025 17:20,847802,6,59,Independiente,2000000,800000,125692,95.227787,756.0,7,3,0.0,52138.616,29144.0,0.0,4,0,1,,,1
9,27/04/2025 11:41,1965280,10,57,Empleado,2200000,1000000,167123,95.227787,832.0,0,0,0.0,0,,,0,0,0,2000000,Estable,1
9,20/12/2024 14:51,1654592,9,58,Empleado,2500000,1200000,154525,95.227787,788.0,0,4,0.0,0,,,0,0,0,,,1
9,6/07/2025 14:47,3872869,9,57,Independiente,2000000,600000,363079,95.227787,877.0,4,6,0.0,13793.03,10090.0,0.0,3,0,0,,,1
9,4/12/2025 18:37,3550479,10,57,Empleado,4620000,1328000,313109,95.227787,820.0,9,2,0.0,19967.847,11589.0,0.0,4,0,3,1000000,Creciente,1
9,5/06/2025 13:05,4468225,11,58,Empleado,7500000,3500000,347133,91.410695,842.0,7,5,0.0,39179.439,156809.0,0.0,5,0,1,6388888,Creciente,1
4,18/01/2025 19:03,599760,12,57,Independiente,1500000,400000,41650,27.215896,765.0,5,5,0.0,15.015,429.0,0.0,0,0,4,916148,Creciente,0
4,18/04/2025 13:39,996000,12,59,Independiente,1200000,60000,78967,95.227787,850.0,2,0,0.0,66.654,529.0,0.0,1,0,0,,,1
9,24/02/2025 09:50,2550000,10,44,Empleado,1700000,700000,216506,95.227787,850.0,4,1,0.0,117011.2,0.0,0.0,3,0,0,653449,Creciente,1
4,12/01/2025 10:28,3410016,18,44,Empleado,2800000,150000,187884,95.227787,824.0,6,3,0.0,-8772.685,21139.0,0.0,0,1,4,1210610,Creciente,1
9,13/03/2025 11:47,2383546,11,43,Empleado,4500000,2300000,185658,95.227787,873.0,6,2,0.0,135.936,177.0,0.0,2,0,2,925157,Creciente,1
4,10/08/2025 11:03,653324,6,43,Independiente,1330743,599000,98446,95.227787,775.0,4,13,0.0,44380.08,46520.0,0.0,2,0,0,1327356,Creciente,1
4,29/04/2025 18:15,490636,6,43,Independiente,1500000,600000,73479,89.979287,743.0,6,6,0.0,16170.558,10254.0,0.0,0,1,5,,,1
4,25/08/2025 17:43,1469328,18,43,Empleado,2020000,261000,83116,95.227787,888.0,4,4,0.0,237.805,995.0,0.0,2,0,1,1175475,Decreciente,1
4,5/03/2026 10:05,3571201,36,44,Empleado,3190000,893000,139998,95.227787,761.0,5,3,0.0,75978.592,29532.0,0.0,0,3,1,1383531,Creciente,1
9,4/01/2025 09:12,2670734,11,43,Empleado,4000000,2000000,207790,95.227787,810,13,1,0,-66926.576,80296,0,6,0,1,,,1
9,2/02/2025 13:26,719785,4,42,Empleado,1200000,600000,144503,95.227787,729.0,2,3,0.0,-130.508,553.0,0.0,0,0,2,,,1
4,1/07/2025 13:10,1725900,6,41,Independiente,1500000,300000,260061,89.979287,843.0,2,3,0.0,-1630.875,4349.0,0.0,1,0,1,,,1
9,19/12/2024 11:37,1932445,10,44,Independiente,3500000,2000000,163901,-0.367477,730.0,5,3,0.0,-4815.434,27053.0,0.0,0,0,5,1263126,Creciente,0
4,7/04/2025 11:29,3600001,6,44,Independiente,5000000,2000000,536482,22.873995,740.0,6,18,0.0,53186.085,65259.0,0.0,1,0,4,,,0
4,6/05/2025 15:52,3563342,12,44,Independiente,3300000,300000,280415,95.227787,768.0,2,3,0.0,729.39,410.0,0.0,1,0,1,946640,Creciente,1
4,26/12/2024 14:43,2293202,12,43,Empleado,4673700,1000000,180014,95.227787,854.0,4,4,0.0,7024.77,4005.0,0.0,2,0,0,2702222,Creciente,1
4,14/01/2025 11:53,1645081,12,43,Empleado,1900000,150000,114242,95.227787,758.0,1,6,0.0,0,0.0,0.0,0,0,0,681394,Decreciente,1
4,14/12/2024 13:16,1281170,12,44,Empleado,1300000,700000,100571,95.227787,781.0,6,7,0.0,13931.4,7490.0,0.0,3,0,3,908526,Estable,1
4,13/05/2025 12:05,1311601,6,42,Independiente,3800000,1800000,196448,95.227787,818.0,7,2,0.0,79708.695,71745.0,0.0,4,1,1,1328029,Decreciente,1
4,20/01/2025 09:35,889201,6,42,Independiente,4800000,500000,131975,95.227787,743.0,10,5,0.0,21567.835,5314.0,0.0,2,1,4,499999,Estable,1
4,11/10/2025 15:19,507120,6,42,Empleado,2325000,390000,76855,95.227787,685.0,8,4,0.0,6929.988,17196.0,0.0,2,0,5,1445901,Decreciente,1
9,20/08/2025 12:29,2509897,2,41,Independiente,1000000,4482000,993266,78.432586,844.0,7,3,0.0,-12769.488,78824.0,0.0,6,0,1,966736,Creciente,1
4,7/12/2024 17:09,876001,12,53,Empleado,1100000,124000,68765,95.227787,752.0,10,4,0.0,2810.17,4763.0,0.0,1,1,8,,,1
4,14/12/2024 16:40,2488801,24,37,Empleado,1950000,300000,108416,95.227787,736.0,8,17,0.0,58954.852,23843.0,0.0,2,3,2,1822482,Decreciente,1
4,15/01/2025 16:03,3338282,36,37,Independiente,6000000,1500000,108093,95.227787,805.0,8,6,0.0,86379.54,46020.0,0.0,4,0,4,,,1
9,13/03/2025 09:39,1655023,11,43,Independiente,1606400,500000,128912,95.227787,846.0,3,2,0.0,1886.7,1655.0,0.0,1,0,2,732877,Decreciente,1
9,25/07/2025 15:24,1982557,11,43,Empleado,3680000,1800000,155306,95.227787,840.0,4,2,0.0,-1921.866,7198.0,0.0,2,0,0,2871788,Creciente,1
4,28/12/2024 16:38,1200000,6,42,Empleado,2500000,1000000,178164,95.227787,756.0,5,6,0.0,-21034.541,90277.0,0.0,2,0,3,2478457,Creciente,1
9,4/01/2026 15:29,870296,10,45,Empleado,4106000,1127000,78822,95.227787,830.0,7,5,0.0,29897.014,17722.0,0.0,6,0,1,,,1
4,8/12/2024 18:36,1296001,12,43,Empleado,1100000,150000,101735,95.227787,791.0,6,5,0.0,3700.26,6066.0,0.0,2,0,2,947815,Creciente,1
9,9/07/2025 12:17,2172184,9,43,Independiente,3000000,1000000,203641,95.227787,875.0,6,5,0.0,43296.96,53060.0,0.0,4,0,1,,,1
9,9/02/2026 15:57,3342796,9,41,Empleado,4512000,684000,326547,95.227787,796.0,8,2,0.0,5335.88,2680.0,0.0,3,0,1,1913333,Decreciente,1
4,20/10/2025 19:06,2580002,24,40,Empleado,2562000,580000,122908,95.227787,769.0,7,10,0.0,73709.815,38897.0,0.0,5,0,0,1875424,Creciente,1
9,5/03/2026 14:59,2208815,10,41,Independiente,1960000,116000,198015,47.613894,784.0,8,3,0.0,147.1,100.0,0.0,0,0,0,,,0
9,23/05/2025 16:10,2369139,10,40,Empleado,4000000,1000000,201678,95.227787,849.0,4,2,0.0,28813.479,41221.0,0.0,1,1,0,4187500,Decreciente,1
4,16/03/2025 11:03,1200871,6,40,Empleado,2000000,500000,178957,95.227787,761.0,9,7,0.0,-49021.56,20172.0,0.0,4,1,1,,,1
9,28/02/2025 19:07,2094887,10,40,Empleado,2500000,1200000,177865,95.227787,792.0,3,1,0.0,6210.711,4383.0,0.0,0,0,2,,,1
9,20/12/2024 09:58,1606172,9,40,Empleado,4600000,2000000,150003,95.227787,821.0,2,3,0.0,-16.826,94.0,0.0,1,0,0,5536025,Decreciente,1
4,3/09/2025 11:13,3502802,12,43,Empleado,6823467,3182000,283704,95.227787,719.0,13,7,0.0,177687.145,110023.0,0.0,6,0,5,8213330,Creciente,1
4,28/12/2024 14:48,4351200,36,41,Empleado,4200000,2500000,140689,95.227787,762.0,7,6,0.0,-6532.096,102064.0,0.0,6,0,1,4456864,Decreciente,1
9,30/04/2025 15:56,2985669,9,41,Independiente,4468000,1500000,279503,95.227787,769.0,5,5,0.0,62737.257,22606.0,0.0,4,0,0,5236374,Creciente,1
4,26/01/2025 16:49,1182205,12,41,Empleado,1400000,600000,93148,95.227787,844.0,4,5,0.0,3460.925,0.0,0.0,1,0,3,1838262,Decreciente,1
4,4/01/2025 17:27,1633081,12,43,Independiente,1800000,700000,113408,95.227787,710.0,5,3,0.0,1404.94,1765.0,0.0,0,0,5,,,1
9,10/01/2025 15:43,3130384,11,41,Empleado,2000000,1000000,243552,91.99794,822.0,8,2,0.0,990.369,19419.0,0.0,6,0,1,,,1
4,16/12/2024 10:48,1212001,12,41,Empleado,4000000,1300000,95141,95.227787,867.0,6,2,0.0,35507.654,29939.0,0.0,5,0,1,5672970,Decreciente,1
4,9/10/2025 13:34,833761,6,41,Empleado,1580000,1200000,126090,95.227787,754.0,2,2,0.0,264.69,346.0,0.0,0,0,2,516667,Decreciente,1
4,17/12/2024 13:37,1559882,12,41,Empleado,7000000,2000000,122449,95.227787,845.0,4,3,0.0,30838.71,15458.0,0.0,1,1,2,727539,Creciente,1
9,24/01/2025 16:03,667219,9,41,Independiente,4500000,2000000,62313,95.227787,854.0,9,7,0.0,-15693.64,48140.0,0.0,7,0,1,908526,Estable,1
4,26/12/2024 09:57,1010450,6,54,Independiente,1000000,400000,149977,95.227787,784.0,0,2,0.0,0,,,0,0,0,,,1
4,9/04/2025 16:55,1627082,12,49,Empleado,1600000,300000,129002,95.227787,810.0,5,4,0.0,10082.718,4489.0,0.0,1,1,3,1225000,9090,1
4,25/03/2025 14:38,3960000,12,43,Independiente,1500000,100000,313006,91.99794,774.0,5,1,0.0,-78.672,596.0,0.0,0,0,3,925157,Creciente,1
4,22/05/2025 12:36,1200001,6,61,Empleado,2500000,1000000,178395,95.227787,836.0,4,4,0.0,19347.232,17848.0,0.0,1,2,0,2055472,Creciente,1
4,10/12/2024 15:22,533057,10,56,Independiente,1500000,280000,49298,95.227787,733.0,5,3,0.0,5070.36,1526.0,0.0,0,0,5,,,1
4,31/10/2025 14:42,6000001,12,51,Independiente,2960000,125000,499273,95.227787,844.0,3,4,0.0,379.512,378.0,0.0,1,0,1,969508,Creciente,1
4,9/04/2025 18:19,1560000,6,43,Empleado,1700000,300000,232475,95.227787,710.0,4,8,0.0,-1200.259,4429.0,0.0,0,0,4,916148,Creciente,1
4,10/01/2025 09:53,2559481,12,41,Empleado,3000000,1500000,200583,95.227787,767.0,6,4,0.0,17114.765,20695.0,0.0,1,0,5,2057961,Creciente,1
9,11/10/2025 17:40,5345110,10,40,Independiente,15040000,10351000,463397,95.227787,810.0,8,4,0.0,54536.37,259697.0,0.0,7,0,1,977131,Creciente,1
9,2/03/2025 17:56,5483211,8,39,Empleado,3000000,1600000,571389,95.227787,785.0,1,2,0.0,386.458,1942.0,0.0,0,0,1,,,1
4,27/12/2024 17:04,887880,6,57,Empleado,2500000,500000,123317,95.227787,764.0,17,8,0.0,-6172.98,15510.0,0.0,3,0,7,1055328,Decreciente,1
4,3/10/2025 15:15,2416801,6,59,Independiente,0,0,366270,95.227787,764.0,4,3,0.0,3772.65,3593.0,0.0,0,0,4,,,1
9,30/05/2025 12:32,878881,5,60,Independiente,5000000,2000000,142747,95.227787,826.0,4,1,0.0,800.88,752.0,0.0,1,0,3,,,1
4,7/02/2025 17:11,873720,12,61,Empleado,1000000,100000,68558,95.227787,895.0,2,1,0.0,-274.11,18274.0,0.0,2,0,0,923771,Creciente,1
4,23/01/2026 18:20,2976121,24,61,Empleado,4013000,1304000,143775,95.227787,800.0,10,3,0.0,7940.172,15153.0,0.0,2,1,5,,,1
4,10/09/2025 14:39,545282,6,57,Independiente,1562000,213000,81950,95.227787,800.0,2,3,0.0,0,0.0,0.0,0,0,0,977131,Creciente,1
4,14/09/2025 12:57,1611761,6,57,Empleado,2070000,459000,244676,95.227787,787.0,1,11,0.0,12369.639,8409.0,0.0,1,0,0,1000000,Estable,1
9,12/06/2025 17:35,1121521,10,49,Independiente,2000000,1000000,95472,95.227787,804.0,0,2,0.0,0,,,0,0,0,,,1
9,17/01/2026 09:55,2901348,9,44,Independiente,1362000,972000,282098,95.227787,838.0,5,2,0.0,117857.96,60940.0,0.0,1,0,2,,,1
9,7/03/2025 14:46,2434248,11,38,Independiente,2000000,1000000,191668,95.227787,687.0,9,9,0.0,4246.605,3795.0,0.0,2,0,5,908526,Estable,1
4,6/02/2025 13:48,1668000,12,48,Independiente,1500000,350000,131425,95.227787,752.0,5,1,0.0,2186.076,1370.0,0.0,0,0,1,,,1
4,2/02/2025 16:02,1800001,12,57,Independiente,1500000,347000,141825,95.227787,749.0,15,2,0.0,10698.18,8542.0,0.0,0,0,13,916841,Creciente,1
9,19/04/2025 15:30,2125496,11,49,Independiente,5000000,2000000,180262,95.227787,798.0,5,5,0.0,12063.684,30084.0,0.0,4,0,1,,,1
4,4/08/2025 14:20,1091882,6,55,Empleado,1911153,410000,164348,95.227787,695.0,7,5,0.0,17088.54,9338.0,0.0,5,0,0,2097374,Creciente,1
4,2/05/2025 08:20,1852201,12,45,Independiente,1400000,100000,146851,95.227787,788.0,13,4,0.0,3911.817,4361.0,0.0,3,0,7,,,1
4,16/01/2025 08:38,3196066,12,56,Independiente,1500000,800000,250784,91.99794,726.0,11,3,0.0,6326.557,80083.0,0.0,2,0,5,,,1
4,12/01/2025 13:23,4341698,36,57,Empleado,1200000,200000,139678,95.227787,811.0,2,0,0.0,167.904,88.0,0.0,0,0,1,908526,Estable,1
4,19/12/2024 17:30,718801,10,56,Empleado,2200000,1500000,66468,95.227787,770.0,8,3,0.0,296023.8,173776.0,0.0,5,1,1,,,1
9,6/02/2025 14:30,3528026,9,59,Empleado,3500000,1500000,329487,95.227787,833.0,6,8,0.0,15495.415,40885.0,0.0,6,0,0,1191666,Creciente,1
4,5/12/2025 12:12,4640400,36,57,Empleado,4106000,681000,173494,95.227787,840.0,7,2,0.0,-6350.928,15566.0,0.0,4,1,0,,,1
9,17/09/2025 09:04,2194590,5,55,Empleado,4206000,1162000,358516,95.227787,892.0,6,1,0.0,228394.485,70835.0,0.0,4,0,0,,,1
4,23/05/2025 12:28,840001,6,55,Independiente,5000000,2000000,125802,79.482286,764.0,6,8,0.0,124810.595,119665.0,0.0,4,0,0,1499400,Estable,1
4,22/01/2025 10:50,3600001,36,57,Empleado,1300000,500000,116567,95.227787,791.0,3,2,0.0,25979.184,16959.0,0.0,2,0,1,877803,Estable,1
9,18/07/2025 09:51,2084380,9,55,Empleado,3000000,2000000,197911,95.227787,879.0,2,2,0.0,268.569,609.0,0.0,1,0,0,1060000,Estable,1
9,5/06/2025 16:24,2584165,10,60,Independiente,2560000,1250000,219983,95.227787,807.0,2,0,0.0,66389.16,56262.0,0.0,0,0,1,,,1
4,21/02/2025 17:35,2157601,24,55,Empleado,5500000,3200000,94322,95.227787,819.0,14,8,0.0,76856.538,0.0,0.0,9,0,3,6292299,Decreciente,1
9,17/07/2025 09:46,667801,6,56,Empleado,2500000,1500000,91402,95.227787,892.0,5,4,0.0,13805.805,12795.0,0.0,3,1,0,954263,Decreciente,1
4,3/07/2025 12:54,1466402,6,54,Independiente,4800000,1500000,217403,95.227787,841.0,11,7,0.0,172656,98641.0,0.0,6,2,1,,,1
9,10/05/2025 12:01,3084343,10,53,Independiente,3000000,2000000,262286,95.227787,801.0,12,5,0.0,61648.358,20950.0,0.0,6,3,1,,,1
4,13/05/2025 11:28,1848002,6,53,Independiente,2800000,900000,275394,95.227787,855.0,6,3,0.0,32381.58,19866.0,0.0,5,0,1,1000000,Estable,1
9,23/03/2025 12:38,1488185,10,52,Independiente,2689000,1589000,126420,46.387527,825.0,8,7,0.0,233403.252,217524.0,0.0,5,0,2,,,0
9,21/06/2025 16:02,2194540,4,52,Empleado,2500000,1500000,441430,95.227787,792.0,5,5,0.0,52457.232,74832.0,0.0,3,1,1,2950725,Decreciente,1
4,17/02/2025 18:57,2659140,12,53,Empleado,2000000,200000,208654,95.227787,880.0,7,2,0.0,7318.64,26138.0,0.0,4,2,0,1293906,Estable,1
9,22/05/2025 16:47,816176,9,57,Empleado,2000000,1500000,76479,87.593604,839.0,10,9,0.0,-20676.019,50063.0,0.0,9,0,1,997667,Creciente,1
4,18/08/2025 16:58,1323744,24,50,Empleado,9290000,4518000,59635,95.227787,793.0,11,13,0.0,19386.486,160833.0,0.0,7,1,2,5466000,Estable,1
9,16/10/2025 16:14,2569764,10,50,Empleado,5220000,1574000,222787,95.227787,890.0,9,2,0.0,-44940.84,91716.0,0.0,5,0,0,1000000,Creciente,1
4,27/07/2025 13:59,1464001,6,50,Independiente,1510000,0,221119,95.227787,796.0,0,4,0.0,0,,,0,0,0,,,1
4,22/02/2025 17:46,6222130,10,50,Independiente,3000000,0,577240,95.227787,794.0,5,5,0.0,16980.472,10843.0,0.0,1,0,3,,,1
4,30/11/2024 12:14,531371,6,39,Empleado,1500000,600000,78813,28.201487,739.0,4,9,0.0,30946.432,22688.0,0.0,2,0,1,1375584,Decreciente,0
9,2/01/2025 18:41,1333798,10,49,Independiente,3800000,2500000,113126,95.227787,773.0,2,3,0.0,-24.589,367.0,0.0,0,0,2,908526,Estable,1
9,20/12/2024 10:03,1036588,9,49,Independiente,3400000,1400000,96808,95.227787,775.0,5,3,0.0,-19420.581,0.0,0.0,1,0,0,1431616,Decreciente,1
4,20/02/2025 12:00,2400000,12,50,Empleado,1500000,700000,189100,71.297103,730.0,5,4,0.0,9296.78,22565.0,0.0,2,1,0,1163622,Decreciente,1
9,14/02/2025 11:06,4081812,11,50,Empleado,3500000,800000,324480,95.227787,794.0,12,4,0.0,2198.616,2276.0,0.0,7,0,3,2359323,Creciente,1
9,19/03/2025 16:12,1055188,9,49,Independiente,3000000,1500000,98687,95.227787,875.0,2,2,0.0,-2.175,75.0,0.0,1,0,1,878656,Decreciente,1
9,7/08/2025 17:41,1581632,5,49,Empleado,3000000,1200000,257260,95.227787,879.0,3,3,0.0,20267.34,43122.0,0.0,3,0,0,1941742,Creciente,1
9,25/06/2025 17:00,1734363,9,50,Independiente,2000000,1400000,162595,95.227787,743.0,3,3,0.0,323.178,1766.0,0.0,0,0,3,,,1
4,12/04/2025 16:07,1008002,10,49,Empleado,1200000,400000,93996,95.227787,718.0,11,0,0.0,31854.186,17895.0,0.0,1,1,9,1046570,Creciente,1
4,27/03/2025 08:26,360000,6,48,Independiente,800000,100000,53652,95.227787,782.0,1,3,0.0,0.049,7.0,0.0,1,0,0,1403704,173031,1
10,1/05/2025 18:35,1200001,6,48,Empleado,1000000,350000,178838,95.227787,791.0,1,2,0.0,54176.12,40190.0,0.0,0,1,0,956288,Creciente,1
4,10/12/2024 15:46,1889520,12,51,Empleado,1300000,650000,148326,95.227787,872.0,3,2,0.0,-931.29,5034.0,0.0,2,0,1,1273610,Creciente,1
4,12/08/2025 18:03,943721,6,60,Empleado,1710000,203000,142537,95.227787,746.0,2,3,0.0,168.672,8032.0,0.0,1,0,1,969508,Creciente,1
9,2/04/2025 10:00,2028777,9,47,Empleado,3000000,2000000,191805,95.227787,821.0,3,2,0.0,20394.264,13836.0,0.0,2,0,0,2281781,Decreciente,1
4,29/11/2024 14:45,1319880,12,47,Independiente,1500000,600000,103610,95.227787,783.0,6,1,0.0,1792.854,5022.0,0.0,2,0,3,454263,Estable,1
9,13/04/2025 09:36,799680,11,46,Empleado,3100000,2000000,62324,95.227787,741.0,4,6,0.0,890.914,2902.0,0.0,0,0,3,1695130,Decreciente,1
4,2/12/2024 14:55,1077279,24,46,Independiente,1900000,500000,47131,95.227787,868.0,2,3,0.0,0,0.0,0.0,2,0,0,806661,Creciente,1
9,12/04/2025 11:53,1186801,10,46,Empleado,3800000,800000,100817,95.227787,805.0,17,4,0.0,312277.658,197793.0,0.0,7,2,5,1817052,Estable,1
4,30/03/2025 11:40,1215066,12,47,Independiente,1300000,250000,96336,95.227787,770.0,4,4,0.0,-27557.748,14626.0,0.0,0,2,2,933473,Creciente,1
9,12/12/2024 12:57,2073069,10,46,Empleado,1500000,400000,175551,95.227787,845.0,9,5,0.0,301836.216,101758.0,0.0,7,0,0,961521,Creciente,1
4,15/03/2025 14:51,1145280,6,46,Empleado,5000000,2000000,170213,95.227787,875.0,3,2,0.0,35.235,81.0,0.0,2,0,0,17279743,Decreciente,1
9,16/05/2025 12:49,3493441,12,45,Independiente,17000000,9000000,242600,95.227787,883.0,16,8,0.0,352738.464,166327.0,0.0,13,0,1,2210343,Creciente,1
4,1/02/2025 11:05,1310131,6,48,Empleado,3000000,2000000,194900,95.227787,826.0,2,5,0.0,-2556.377,5123.0,0.0,1,0,1,,,1
9,8/12/2024 08:42,1387764,9,43,Empleado,6000000,4000000,129419,95.227787,841,8,0,0,192792.435,120873,,3,0,1,,,1
9,24/05/2025 15:02,1320260,10,45,Independiente,2000000,900000,112390,95.227787,830.0,2,2,0.0,163668.33,102165.0,0.0,1,0,0,1845752,Estable,1
9,15/02/2026 17:50,4593167,9,48,Empleado,3000000,0,451217,95.227787,842.0,7,1,0.0,152201.08,54078.0,0.0,2,0,1,1014545,Creciente,1
4,4/12/2024 15:50,3072001,12,45,Independiente,5500000,1000000,240548,95.227787,723.0,8,5,0.0,36897.168,39932.0,0.0,4,0,0,2059444,Creciente,1
